OP_DATE,VESSEL,CRUISE,SERIAL,PORT,STATION_DEPTH,FLOW_START,FLOW_END,DISTANCE_PARM,TOD,STRAT_MIN,STRAT_MAX,SUB_SAMPLE,SAMPLE_VOLUME,ALIQUOT_VOLUME,TOTAL_COUNT,ITIS,REF_NAME,LIFE_STAGE,LIFE_STAGE_NAME
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,9,59270,Polyarthra,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,9,59270,Polyarthra,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,9,59270,Polyarthra,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,9,59270,Polyarthra,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,9,59270,Polyarthra,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,9,59270,Polyarthra,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,5,59175,Gastropus,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,5,59175,Gastropus,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,5,59175,Gastropus,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,5,59175,Gastropus,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,5,59175,Gastropus,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,14,59255,Synchaeta,8,adult
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,435,356,82,309808,310813,0.01451,3,0,20,S,300,1,40,81338,Dreissena,6,veliger
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,301,85257,Copepoda or copepods,1,nauplius
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,3,59434,Collotheca,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,3,59434,Collotheca,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,3,59434,Collotheca,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,2,59270,Polyarthra,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,2,59270,Polyarthra,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,6,59175,Gastropus,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,6,59175,Gastropus,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,6,59175,Gastropus,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,6,59175,Gastropus,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,6,59175,Gastropus,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,6,59175,Gastropus,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,59255,Synchaeta,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,59255,Synchaeta,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,59255,Synchaeta,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,59255,Synchaeta,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,1,58485,Kellicottia,8,adult
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,81338,Dreissena,6,veliger
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,81338,Dreissena,6,veliger
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,81338,Dreissena,6,veliger
14-Jul-17,88,6,436,356,82,320315,321595,0.01451,3,20,40,S,150,1,4,81338,Dreissena,6,veliger
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,58,85257,Copepoda or copepods,1,nauplius
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,459,59417,Conochilus,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,9,59434,Collotheca,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,9,59434,Collotheca,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,9,59434,Collotheca,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,9,59434,Collotheca,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,9,59434,Collotheca,8,adult
19-Jul-17,88,6,521,326,73,926104,926764,0.01451,3,0,20,S,500,1,9,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,31,59417,Conochilus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,19,59434,Collotheca,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,7,59270,Polyarthra,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,1,59167,Ascomorpha,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,59175,Gastropus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,59175,Gastropus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,59175,Gastropus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,59175,Gastropus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,59175,Gastropus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,59175,Gastropus,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,2,59255,Synchaeta,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,2,59255,Synchaeta,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,58485,Kellicottia,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,58485,Kellicottia,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,58485,Kellicottia,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,58485,Kellicottia,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,58485,Kellicottia,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,6,58485,Kellicottia,8,adult
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,9,81338,Dreissena,6,veliger
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,9,81338,Dreissena,6,veliger
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,9,81338,Dreissena,6,veliger
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,9,81338,Dreissena,6,veliger
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,9,81338,Dreissena,6,veliger
12-Jul-17,88,6,408,360,46,159557,160840,0.01451,3,20,35,S,300,1,9,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,13,59255,Synchaeta,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,12,59235,Asplanchna,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,10,58485,Kellicottia,8,adult
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,330,81338,Dreissena,6,veliger
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,575,202422,Plantae or plant,18,pollen
13-Jun-17,37,4,62,305,18,875434,875908,0.01482,3,0,10,S,300,2,575,202422,Plantae or plant,18,pollen
